x1 x2 x3 v_real v_imag v_abs
5.10366 0.820559 0.562083 nan nan nan
5.10582 0.83767 0.535827 nan nan nan
5.10788 0.853955 0.509041 nan nan nan
5.10983 0.869397 0.481754 nan nan nan
5.11167 0.883981 0.45399 nan nan nan
5.1134 0.897692 0.425779 nan nan nan
5.11503 0.910518 0.397148 nan nan nan
5.11653 0.922445 0.368125 nan nan nan
5.11792 0.933462 0.338738 nan nan nan
5.1192 0.943557 0.309017 nan nan nan
5.12036 0.952721 0.278991 nan nan nan
5.1214 0.960946 0.24869 nan nan nan
5.12231 0.968221 0.218143 nan nan nan
5.12311 0.974542 0.187381 nan nan nan
5.12379 0.9799 0.156434 nan nan nan
5.12434 0.984292 0.125333 nan nan nan
5.12478 0.987712 0.0941083 nan nan nan
5.12509 0.990157 0.0627905 nan nan nan
5.12527 0.991625 0.0314108 nan nan nan
5.12533 0.992115 -1.27104e-15 nan nan nan
5.12527 0.991625 -0.0314108 nan nan nan
5.12509 0.990157 -0.0627905 nan nan nan
5.12478 0.987712 -0.0941083 nan nan nan
5.12434 0.984292 -0.125333 nan nan nan
5.12379 0.9799 -0.156434 nan nan nan
5.12311 0.974542 -0.187381 nan nan nan
5.12231 0.968221 -0.218143 nan nan nan
5.1214 0.960946 -0.24869 nan nan nan
5.12036 0.952721 -0.278991 nan nan nan
5.1192 0.943557 -0.309017 nan nan nan
5.11792 0.933462 -0.338738 nan nan nan
5.11653 0.922445 -0.368125 nan nan nan
5.11503 0.910518 -0.397148 nan nan nan
5.1134 0.897692 -0.425779 nan nan nan
5.11167 0.883981 -0.45399 nan nan nan
5.10983 0.869397 -0.481754 nan nan nan
5.10788 0.853955 -0.509041 nan nan nan
5.10582 0.83767 -0.535827 nan nan nan
5.10366 0.820559 -0.562083 nan nan nan
5.1014 0.802638 -0.587785 nan nan nan
5.09903 0.783924 -0.612907 nan nan nan
5.09657 0.764438 -0.637424 nan nan nan
5.09401 0.744196 -0.661312 nan nan nan
5.09136 0.72322 -0.684547 nan nan nan
5.08862 0.701531 -0.707107 nan nan nan
5.0858 0.679149 -0.728969 nan nan nan
5.08288 0.656097 -0.750111 nan nan nan
5.07989 0.632398 -0.770513 nan nan nan
5.07682 0.608074 -0.790155 nan nan nan
5.07367 0.58315 -0.809017 nan nan nan
5.07045 0.557651 -0.827081 nan nan nan
5.06716 0.531602 -0.844328 nan nan nan
5.0638 0.505027 -0.860742 nan nan nan
5.06038 0.477955 -0.876307 nan nan nan
5.0569 0.450411 -0.891007 nan nan nan
5.05336 0.422422 -0.904827 nan nan nan
5.04978 0.394016 -0.917755 nan nan nan
5.04614 0.365222 -0.929776 nan nan nan
5.04246 0.336067 -0.940881 nan nan nan
5.03873 0.30658 -0.951057 nan nan nan
5.03497 0.276791 -0.960294 nan nan nan
5.03117 0.246729 -0.968583 nan nan nan
5.02734 0.216423 -0.975917 nan nan nan
5.02349 0.185904 -0.982287 nan nan nan
5.01961 0.155201 -0.987688 nan nan nan
5.01571 0.124345 -0.992115 nan nan nan
5.01179 0.0933662 -0.995562 nan nan nan
5.00787 0.0622954 -0.998027 nan nan nan
5.00394 0.0311631 -0.999507 nan nan nan
5 4.52737e-15 -1 nan nan nan
5 0 1 nan nan nan
5.00197 0.0313488 0.999507 nan nan nan
5.00394 0.0626666 0.998027 nan nan nan
5.00591 0.0939226 0.995562 nan nan nan
5.00787 0.125086 0.992115 nan nan nan
5.00982 0.156126 0.987688 nan nan nan
5.01177 0.187012 0.982287 nan nan nan
5.0137 0.217713 0.975917 nan nan nan
5.01562 0.248199 0.968583 nan nan nan
5.01752 0.278441 0.960294 nan nan nan
5.0194 0.308407 0.951057 nan nan nan
5.02127 0.338069 0.940881 nan nan nan
5.02311 0.367398 0.929776 nan nan nan
5.02494 0.396364 0.917755 nan nan nan
5.02673 0.424939 0.904827 nan nan nan
5.02851 0.453095 0.891007 nan nan nan
5.03025 0.480803 0.876307 nan nan nan
5.03196 0.508037 0.860742 nan nan nan
5.03364 0.534769 0.844328 nan nan nan
5.03529 0.560974 0.827081 nan nan nan
5.03691 0.586625 0.809017 nan nan nan
5.03848 0.611698 0.790155 nan nan nan
5.04002 0.636166 0.770513 nan nan nan
5.04152 0.660007 0.750111 nan nan nan
5.04298 0.683196 0.728969 nan nan nan
5.0444 0.705711 0.707107 nan nan nan
5.04577 0.72753 0.684547 nan nan nan
5.0471 0.748631 0.661312 nan nan nan
5.04838 0.768993 0.637424 nan nan nan
5.04961 0.788596 0.612907 nan nan nan
5.0508 0.807421 0.587785 nan nan nan
5.05193 0.825449 0.562083 nan nan nan
5.05302 0.842662 0.535827 nan nan nan
5.05405 0.859044 0.509041 nan nan nan
5.05502 0.874577 0.481754 nan nan nan
5.05595 0.889248 0.45399 nan nan nan
5.05681 0.903042 0.425779 nan nan nan
5.05763 0.915944 0.397148 nan nan nan
5.05838 0.927942 0.368125 nan nan nan
5.05908 0.939024 0.338738 nan nan nan
5.05972 0.94918 0.309017 nan nan nan
5.0603 0.958399 0.278991 nan nan nan
5.06082 0.966672 0.24869 nan nan nan
5.06128 0.973991 0.218143 nan nan nan
5.06168 0.980349 0.187381 nan nan nan
5.06202 0.985739 0.156434 nan nan nan
5.0623 0.990157 0.125333 nan nan nan
5.06251 0.993597 0.0941083 nan nan nan
5.06267 0.996057 0.0627905 nan nan nan
5.06276 0.997534 0.0314108 nan nan nan
5.06279 0.998027 -1.27104e-15 nan nan nan
5.06276 0.997534 -0.0314108 nan nan nan
5.06267 0.996057 -0.0627905 nan nan nan
5.06251 0.993597 -0.0941083 nan nan nan
5.0623 0.990157 -0.125333 nan nan nan
5.06202 0.985739 -0.156434 nan nan nan
5.06168 0.980349 -0.187381 nan nan nan
5.06128 0.973991 -0.218143 nan nan nan
5.06082 0.966672 -0.24869 nan nan nan
5.0603 0.958399 -0.278991 nan nan nan
5.05972 0.94918 -0.309017 nan nan nan
5.05908 0.939024 -0.338738 nan nan nan
5.05838 0.927942 -0.368125 nan nan nan
5.05763 0.915944 -0.397148 nan nan nan
5.05681 0.903042 -0.425779 nan nan nan
5.05595 0.889248 -0.45399 nan nan nan
5.05502 0.874577 -0.481754 nan nan nan
5.05405 0.859044 -0.509041 nan nan nan
5.05302 0.842662 -0.535827 nan nan nan
5.05193 0.825449 -0.562083 nan nan nan
5.0508 0.807421 -0.587785 nan nan nan
5.04961 0.788596 -0.612907 nan nan nan
5.04838 0.768993 -0.637424 nan nan nan
5.0471 0.748631 -0.661312 nan nan nan
5.04577 0.72753 -0.684547 nan nan nan
5.0444 0.705711 -0.707107 nan nan nan
5.04298 0.683196 -0.728969 nan nan nan
5.04152 0.660007 -0.750111 nan nan nan
5.04002 0.636166 -0.770513 nan nan nan
5.03848 0.611698 -0.790155 nan nan nan
5.03691 0.586625 -0.809017 nan nan nan
5.03529 0.560974 -0.827081 nan nan nan
5.03364 0.534769 -0.844328 nan nan nan
5.03196 0.508037 -0.860742 nan nan nan
5.03025 0.480803 -0.876307 nan nan nan
5.02851 0.453095 -0.891007 nan nan nan
5.02673 0.424939 -0.904827 nan nan nan
5.02494 0.396364 -0.917755 nan nan nan
5.02311 0.367398 -0.929776 nan nan nan
5.02127 0.338069 -0.940881 nan nan nan
5.0194 0.308407 -0.951057 nan nan nan
5.01752 0.278441 -0.960294 nan nan nan
5.01562 0.248199 -0.968583 nan nan nan
5.0137 0.217713 -0.975917 nan nan nan
5.01177 0.187012 -0.982287 nan nan nan
5.00982 0.156126 -0.987688 nan nan nan
5.00787 0.125086 -0.992115 nan nan nan
5.00591 0.0939226 -0.995562 nan nan nan
5.00394 0.0626666 -0.998027 nan nan nan
5.00197 0.0313488 -0.999507 nan nan nan
5 4.55435e-15 -1 nan nan nan
5 0 1 nan nan nan
5 0.0314108 0.999507 nan nan nan
5 0.0627905 0.998027 nan nan nan
5 0.0941083 0.995562 nan nan nan
5 0.125333 0.992115 nan nan nan
5 0.156434 0.987688 nan nan nan
5 0.187381 0.982287 nan nan nan
5 0.218143 0.975917 nan nan nan
5 0.24869 0.968583 nan nan nan
5 0.278991 0.960294 nan nan nan
5 0.309017 0.951057 nan nan nan
5 0.338738 0.940881 nan nan nan
5 0.368125 0.929776 nan nan nan
5 0.397148 0.917755 nan nan nan
5 0.425779 0.904827 nan nan nan
5 0.45399 0.891007 nan nan nan
5 0.481754 0.876307 nan nan nan
5 0.509041 0.860742 nan nan nan
5 0.535827 0.844328 nan nan nan
5 0.562083 0.827081 nan nan nan
5 0.587785 0.809017 nan nan nan
5 0.612907 0.790155 nan nan nan
5 0.637424 0.770513 nan nan nan
5 0.661312 0.750111 nan nan nan
5 0.684547 0.728969 nan nan nan
5 0.707107 0.707107 nan nan nan
5 0.728969 0.684547 nan nan nan
5 0.750111 0.661312 nan nan nan
5 0.770513 0.637424 nan nan nan
5 0.790155 0.612907 nan nan nan
5 0.809017 0.587785 nan nan nan
5 0.827081 0.562083 nan nan nan
5 0.844328 0.535827 nan nan nan
5 0.860742 0.509041 nan nan nan
5 0.876307 0.481754 nan nan nan
5 0.891007 0.45399 nan nan nan
5 0.904827 0.425779 nan nan nan
5 0.917755 0.397148 nan nan nan
5 0.929776 0.368125 nan nan nan
5 0.940881 0.338738 nan nan nan
5 0.951057 0.309017 nan nan nan
5 0.960294 0.278991 nan nan nan
5 0.968583 0.24869 nan nan nan
5 0.975917 0.218143 nan nan nan
5 0.982287 0.187381 nan nan nan
5 0.987688 0.156434 nan nan nan
5 0.992115 0.125333 nan nan nan
5 0.995562 0.0941083 nan nan nan
5 0.998027 0.0627905 nan nan nan
5 0.999507 0.0314108 nan nan nan
5 1 -1.27104e-15 nan nan nan
5 0.999507 -0.0314108 nan nan nan
5 0.998027 -0.0627905 nan nan nan
5 0.995562 -0.0941083 nan nan nan
5 0.992115 -0.125333 nan nan nan
5 0.987688 -0.156434 nan nan nan
5 0.982287 -0.187381 nan nan nan
5 0.975917 -0.218143 nan nan nan
5 0.968583 -0.24869 nan nan nan
5 0.960294 -0.278991 nan nan nan
5 0.951057 -0.309017 nan nan nan
5 0.940881 -0.338738 nan nan nan
5 0.929776 -0.368125 nan nan nan
5 0.917755 -0.397148 nan nan nan
5 0.904827 -0.425779 nan nan nan
5 0.891007 -0.45399 nan nan nan
5 0.876307 -0.481754 nan nan nan
5 0.860742 -0.509041 nan nan nan
5 0.844328 -0.535827 nan nan nan
5 0.827081 -0.562083 nan nan nan
5 0.809017 -0.587785 nan nan nan
5 0.790155 -0.612907 nan nan nan
5 0.770513 -0.637424 nan nan nan
5 0.750111 -0.661312 nan nan nan
5 0.728969 -0.684547 nan nan nan
5 0.707107 -0.707107 nan nan nan
5 0.684547 -0.728969 nan nan nan
5 0.661312 -0.750111 nan nan nan
5 0.637424 -0.770513 nan nan nan
5 0.612907 -0.790155 nan nan nan
5 0.587785 -0.809017 nan nan nan
5 0.562083 -0.827081 nan nan nan
5 0.535827 -0.844328 nan nan nan
5 0.509041 -0.860742 nan nan nan
5 0.481754 -0.876307 nan nan nan
5 0.45399 -0.891007 nan nan nan
5 0.425779 -0.904827 nan nan nan
5 0.397148 -0.917755 nan nan nan
5 0.368125 -0.929776 nan nan nan
5 0.338738 -0.940881 nan nan nan
5 0.309017 -0.951057 nan nan nan
5 0.278991 -0.960294 nan nan nan
5 0.24869 -0.968583 nan nan nan
5 0.218143 -0.975917 nan nan nan
5 0.187381 -0.982287 nan nan nan
5 0.156434 -0.987688 nan nan nan
5 0.125333 -0.992115 nan nan nan
5 0.0941083 -0.995562 nan nan nan
5 0.0627905 -0.998027 nan nan nan
5 0.0314108 -0.999507 nan nan nan
5 4.56336e-15 -1 nan nan nan
5 0 1 nan nan nan
4.99803 0.0313488 0.999507 nan nan nan
4.99606 0.0626666 0.998027 nan nan nan
4.99409 0.0939226 0.995562 nan nan nan
4.99213 0.125086 0.992115 nan nan nan
4.99018 0.156126 0.987688 nan nan nan
4.98823 0.187012 0.982287 nan nan nan
4.9863 0.217713 0.975917 nan nan nan
4.98438 0.248199 0.968583 nan nan nan
4.98248 0.278441 0.960294 nan nan nan
4.9806 0.308407 0.951057 nan nan nan
4.97873 0.338069 0.940881 nan nan nan
4.97689 0.367398 0.929776 nan nan nan
4.97506 0.396364 0.917755 nan nan nan
4.97327 0.424939 0.904827 nan nan nan
4.97149 0.453095 0.891007 nan nan nan
4.96975 0.480803 0.876307 nan nan nan
4.96804 0.508037 0.860742 nan nan nan
4.96636 0.534769 0.844328 nan nan nan
4.96471 0.560974 0.827081 nan nan nan
4.96309 0.586625 0.809017 nan nan nan
4.96152 0.611698 0.790155 nan nan nan
4.95998 0.636166 0.770513 nan nan nan
4.95848 0.660007 0.750111 nan nan nan
4.95702 0.683196 0.728969 nan nan nan
4.9556 0.705711 0.707107 nan nan nan
4.95423 0.72753 0.684547 nan nan nan
4.9529 0.748631 0.661312 nan nan nan
4.95162 0.768993 0.637424 nan nan nan
4.95039 0.788596 0.612907 nan nan nan
4.9492 0.807421 0.587785 nan nan nan
4.94807 0.825449 0.562083 nan nan nan
4.94698 0.842662 0.535827 nan nan nan
4.94595 0.859044 0.509041 nan nan nan
4.94498 0.874577 0.481754 nan nan nan
4.94405 0.889248 0.45399 nan nan nan
4.94319 0.903042 0.425779 nan nan nan
4.94237 0.915944 0.397148 nan nan nan
4.94162 0.927942 0.368125 nan nan nan
4.94092 0.939024 0.338738 nan nan nan
4.94028 0.94918 0.309017 nan nan nan
4.9397 0.958399 0.278991 nan nan nan
4.93918 0.966672 0.24869 nan nan nan
4.93872 0.973991 0.218143 nan nan nan
4.93832 0.980349 0.187381 nan nan nan
4.93798 0.985739 0.156434 nan nan nan
4.9377 0.990157 0.125333 nan nan nan
4.93749 0.993597 0.0941083 nan nan nan
4.93733 0.996057 0.0627905 nan nan nan
4.93724 0.997534 0.0314108 nan nan nan
4.93721 0.998027 -1.27104e-15 nan nan nan
4.93724 0.997534 -0.0314108 nan nan nan
4.93733 0.996057 -0.0627905 nan nan nan
4.93749 0.993597 -0.0941083 nan nan nan
4.9377 0.990157 -0.125333 nan nan nan
4.93798 0.985739 -0.156434 nan nan nan
4.93832 0.980349 -0.187381 nan nan nan
4.93872 0.973991 -0.218143 nan nan nan
4.93918 0.966672 -0.24869 nan nan nan
4.9397 0.958399 -0.278991 nan nan nan
4.94028 0.94918 -0.309017 nan nan nan
4.94092 0.939024 -0.338738 nan nan nan
4.94162 0.927942 -0.368125 nan nan nan
4.94237 0.915944 -0.397148 nan nan nan
4.94319 0.903042 -0.425779 nan nan nan
4.94405 0.889248 -0.45399 nan nan nan
4.94498 0.874577 -0.481754 nan nan nan
4.94595 0.859044 -0.509041 nan nan nan
4.94698 0.842662 -0.535827 nan nan nan
4.94807 0.825449 -0.562083 nan nan nan
4.9492 0.807421 -0.587785 nan nan nan
4.95039 0.788596 -0.612907 nan nan nan
4.95162 0.768993 -0.637424 nan nan nan
4.9529 0.748631 -0.661312 nan nan nan
4.95423 0.72753 -0.684547 nan nan nan
4.9556 0.705711 -0.707107 nan nan nan
4.95702 0.683196 -0.728969 nan nan nan
4.95848 0.660007 -0.750111 nan nan nan
4.95998 0.636166 -0.770513 nan nan nan
4.96152 0.611698 -0.790155 nan nan nan
4.96309 0.586625 -0.809017 nan nan nan
4.96471 0.560974 -0.827081 nan nan nan
4.96636 0.534769 -0.844328 nan nan nan
4.96804 0.508037 -0.860742 nan nan nan
4.96975 0.480803 -0.876307 nan nan nan
4.97149 0.453095 -0.891007 nan nan nan
4.97327 0.424939 -0.904827 nan nan nan
4.97506 0.396364 -0.917755 nan nan nan
4.97689 0.367398 -0.929776 nan nan nan
4.97873 0.338069 -0.940881 nan nan nan
4.9806 0.308407 -0.951057 nan nan nan
4.98248 0.278441 -0.960294 nan nan nan
4.98438 0.248199 -0.968583 nan nan nan
4.9863 0.217713 -0.975917 nan nan nan
4.98823 0.187012 -0.982287 nan nan nan
4.99018 0.156126 -0.987688 nan nan nan
4.99213 0.125086 -0.992115 nan nan nan
4.99409 0.0939226 -0.995562 nan nan nan
4.99606 0.0626666 -0.998027 nan nan nan
4.99803 0.0313488 -0.999507 nan nan nan
5 4.55435e-15 -1 nan nan nan
5 0 1 nan nan nan
4.99606 0.0311631 0.999507 nan nan nan
4.99213 0.0622954 0.998027 nan nan nan
4.98821 0.0933662 0.995562 nan nan nan
4.98429 0.124345 0.992115 nan nan nan
4.98039 0.155201 0.987688 nan nan nan
4.97651 0.185904 0.982287 nan nan nan
4.97266 0.216423 0.975917 nan nan nan
4.96883 0.246729 0.968583 nan nan nan
4.96503 0.276791 0.960294 nan nan nan
4.96127 0.30658 0.951057 nan nan nan
4.95754 0.336067 0.940881 nan nan nan
4.95386 0.365222 0.929776 nan nan nan
4.95022 0.394016 0.917755 nan nan nan
4.94664 0.422422 0.904827 nan nan nan
4.9431 0.450411 0.891007 nan nan nan
4.93962 0.477955 0.876307 nan nan nan
4.9362 0.505027 0.860742 nan nan nan
4.93284 0.531602 0.844328 nan nan nan
4.92955 0.557651 0.827081 nan nan nan
4.92633 0.58315 0.809017 nan nan nan
4.92318 0.608074 0.790155 nan nan nan
4.92011 0.632398 0.770513 nan nan nan
4.91712 0.656097 0.750111 nan nan nan
4.9142 0.679149 0.728969 nan nan nan
4.91138 0.701531 0.707107 nan nan nan
4.90864 0.72322 0.684547 nan nan nan
4.90599 0.744196 0.661312 nan nan nan
4.90343 0.764438 0.637424 nan nan nan
4.90097 0.783924 0.612907 nan nan nan
4.8986 0.802638 0.587785 nan nan nan
4.89634 0.820559 0.562083 nan nan nan
4.89418 0.83767 0.535827 nan nan nan
4.89212 0.853955 0.509041 nan nan nan
4.89017 0.869397 0.481754 nan nan nan
4.88833 0.883981 0.45399 nan nan nan
4.8866 0.897692 0.425779 nan nan nan
4.88497 0.910518 0.397148 nan nan nan
4.88347 0.922445 0.368125 nan nan nan
4.88208 0.933462 0.338738 nan nan nan
4.8808 0.943557 0.309017 nan nan nan
4.87964 0.952721 0.278991 nan nan nan
4.8786 0.960946 0.24869 nan nan nan
4.87769 0.968221 0.218143 nan nan nan
4.87689 0.974542 0.187381 nan nan nan
4.87621 0.9799 0.156434 nan nan nan
4.87566 0.984292 0.125333 nan nan nan
4.87522 0.987712 0.0941083 nan nan nan
4.87491 0.990157 0.0627905 nan nan nan
4.87473 0.991625 0.0314108 nan nan nan
4.87467 0.992115 -1.27104e-15 nan nan nan
4.87473 0.991625 -0.0314108 nan nan nan
4.87491 0.990157 -0.0627905 nan nan nan
4.87522 0.987712 -0.0941083 nan nan nan
4.87566 0.984292 -0.125333 nan nan nan
4.87621 0.9799 -0.156434 nan nan nan
4.87689 0.974542 -0.187381 nan nan nan
4.87769 0.968221 -0.218143 nan nan nan
4.8786 0.960946 -0.24869 nan nan nan
4.87964 0.952721 -0.278991 nan nan nan
4.8808 0.943557 -0.309017 nan nan nan
4.88208 0.933462 -0.338738 nan nan nan
4.88347 0.922445 -0.368125 nan nan nan
4.88497 0.910518 -0.397148 nan nan nan
4.8866 0.897692 -0.425779 nan nan nan
4.88833 0.883981 -0.45399 nan nan nan
4.89017 0.869397 -0.481754 nan nan nan
4.89212 0.853955 -0.509041 nan nan nan
4.89418 0.83767 -0.535827 nan nan nan
4.89634 0.820559 -0.562083 nan nan nan
4.8986 0.802638 -0.587785 nan nan nan
4.90097 0.783924 -0.612907 nan nan nan
4.90343 0.764438 -0.637424 nan nan nan
4.90599 0.744196 -0.661312 nan nan nan
4.90864 0.72322 -0.684547 nan nan nan
4.91138 0.701531 -0.707107 nan nan nan
4.9142 0.679149 -0.728969 nan nan nan
4.91712 0.656097 -0.750111 nan nan nan
4.92011 0.632398 -0.770513 nan nan nan
4.92318 0.608074 -0.790155 nan nan nan
4.92633 0.58315 -0.809017 nan nan nan
4.92955 0.557651 -0.827081 nan nan nan
4.93284 0.531602 -0.844328 nan nan nan
4.9362 0.505027 -0.860742 nan nan nan
4.93962 0.477955 -0.876307 nan nan nan
4.9431 0.450411 -0.891007 nan nan nan
4.94664 0.422422 -0.904827 nan nan nan
4.95022 0.394016 -0.917755 nan nan nan
4.95386 0.365222 -0.929776 nan nan nan
4.95754 0.336067 -0.940881 nan nan nan
4.96127 0.30658 -0.951057 nan nan nan
4.96503 0.276791 -0.960294 nan nan nan
4.96883 0.246729 -0.968583 nan nan nan
4.97266 0.216423 -0.975917 nan nan nan
4.97651 0.185904 -0.982287 nan nan nan
4.98039 0.155201 -0.987688 nan nan nan
4.98429 0.124345 -0.992115 nan nan nan
4.98821 0.0933662 -0.995562 nan nan nan
4.99213 0.0622954 -0.998027 nan nan nan
4.99606 0.0311631 -0.999507 nan nan nan
5 4.52737e-15 -1 nan nan nan
5 0 1 nan nan nan
4.99411 0.0308544 0.999507 nan nan nan
4.98823 0.0616783 0.998027 nan nan nan
4.98237 0.0924414 0.995562 nan nan nan
4.97651 0.123113 0.992115 nan nan nan
4.97069 0.153664 0.987688 nan nan nan
4.96489 0.184062 0.982287 nan nan nan
4.95912 0.214279 0.975917 nan nan nan
4.9534 0.244285 0.968583 nan nan nan
4.94772 0.274049 0.960294 nan nan nan
4.9421 0.303543 0.951057 nan nan nan
4.93653 0.332738 0.940881 nan nan nan
4.93102 0.361604 0.929776 nan nan nan
4.92558 0.390113 0.917755 nan nan nan
4.92022 0.418238 0.904827 nan nan nan
4.91493 0.445949 0.891007 nan nan nan
4.90973 0.47322 0.876307 nan nan nan
4.90462 0.500025 0.860742 nan nan nan
4.8996 0.526336 0.844328 nan nan nan
4.89468 0.552127 0.827081 nan nan nan
4.88986 0.577374 0.809017 nan nan nan
4.88515 0.602051 0.790155 nan nan nan
4.88056 0.626133 0.770513 nan nan nan
4.87608 0.649598 0.750111 nan nan nan
4.87173 0.672422 0.728969 nan nan nan
4.8675 0.694582 0.707107 nan nan nan
4.8634 0.716057 0.684547 nan nan nan
4.85944 0.736825 0.661312 nan nan nan
4.85562 0.756865 0.637424 nan nan nan
4.85194 0.776159 0.612907 nan nan nan
4.84841 0.794687 0.587785 nan nan nan
4.84502 0.812431 0.562083 nan nan nan
4.84179 0.829373 0.535827 nan nan nan
4.83871 0.845496 0.509041 nan nan nan
4.8358 0.860785 0.481754 nan nan nan
4.83304 0.875224 0.45399 nan nan nan
4.83045 0.8888 0.425779 nan nan nan
4.82803 0.901499 0.397148 nan nan nan
4.82578 0.913308 0.368125 nan nan nan
4.8237 0.924215 0.338738 nan nan nan
4.82179 0.934211 0.309017 nan nan nan
4.82006 0.943284 0.278991 nan nan nan
4.81851 0.951427 0.24869 nan nan nan
4.81713 0.958631 0.218143 nan nan nan
4.81594 0.964888 0.187381 nan nan nan
4.81493 0.970194 0.156434 nan nan nan
4.8141 0.974542 0.125333 nan nan nan
4.81345 0.977928 0.0941083 nan nan nan
4.81299 0.980349 0.0627905 nan nan nan
4.81271 0.981803 0.0314108 nan nan nan
4.81262 0.982287 -1.27104e-15 nan nan nan
4.81271 0.981803 -0.0314108 nan nan nan
4.81299 0.980349 -0.0627905 nan nan nan
4.81345 0.977928 -0.0941083 nan nan nan
4.8141 0.974542 -0.125333 nan nan nan
4.81493 0.970194 -0.156434 nan nan nan
4.81594 0.964888 -0.187381 nan nan nan
4.81713 0.958631 -0.218143 nan nan nan
4.81851 0.951427 -0.24869 nan nan nan
4.82006 0.943284 -0.278991 nan nan nan
4.82179 0.934211 -0.309017 nan nan nan
4.8237 0.924215 -0.338738 nan nan nan
4.82578 0.913308 -0.368125 nan nan nan
4.82803 0.901499 -0.397148 nan nan nan
4.83045 0.8888 -0.425779 nan nan nan
4.83304 0.875224 -0.45399 nan nan nan
4.8358 0.860785 -0.481754 nan nan nan
4.83871 0.845496 -0.509041 nan nan nan
4.84179 0.829373 -0.535827 nan nan nan
4.84502 0.812431 -0.562083 nan nan nan
4.84841 0.794687 -0.587785 nan nan nan
4.85194 0.776159 -0.612907 nan nan nan
4.85562 0.756865 -0.637424 nan nan nan
4.85944 0.736825 -0.661312 nan nan nan
4.8634 0.716057 -0.684547 nan nan nan
4.8675 0.694582 -0.707107 nan nan nan
4.87173 0.672422 -0.728969 nan nan nan
4.87608 0.649598 -0.750111 nan nan nan
4.88056 0.626133 -0.770513 nan nan nan
4.88515 0.602051 -0.790155 nan nan nan
4.88986 0.577374 -0.809017 nan nan nan
4.89468 0.552127 -0.827081 nan nan nan
4.8996 0.526336 -0.844328 nan nan nan
4.90462 0.500025 -0.860742 nan nan nan
4.90973 0.47322 -0.876307 nan nan nan
4.91493 0.445949 -0.891007 nan nan nan
4.92022 0.418238 -0.904827 nan nan nan
4.92558 0.390113 -0.917755 nan nan nan
4.93102 0.361604 -0.929776 nan nan nan
4.93653 0.332738 -0.940881 nan nan nan
4.9421 0.303543 -0.951057 nan nan nan
4.94772 0.274049 -0.960294 nan nan nan
4.9534 0.244285 -0.968583 nan nan nan
4.95912 0.214279 -0.975917 nan nan nan
4.96489 0.184062 -0.982287 nan nan nan
4.97069 0.153664 -0.987688 nan nan nan
4.97651 0.123113 -0.992115 nan nan nan
4.98237 0.0924414 -0.995562 nan nan nan
4.98823 0.0616783 -0.998027 nan nan nan
4.99411 0.0308544 -0.999507 nan nan nan
5 4.48253e-15 -1 nan nan nan
5 0 1 nan nan nan
4.99219 0.0304239 0.999507 nan nan nan
4.98438 0.0608178 0.998027 nan nan nan
4.9766 0.0911517 0.995562 nan nan nan
4.96883 0.121396 0.992115 nan nan nan
4.9611 0.15152 0.987688 nan nan nan
4.9534 0.181494 0.982287 nan nan nan
4.94575 0.21129 0.975917 nan nan nan
4.93815 0.240877 0.968583 nan nan nan
4.93062 0.270226 0.960294 nan nan nan
4.92315 0.299309 0.951057 nan nan nan
4.91576 0.328096 0.940881 nan nan nan
4.90845 0.356559 0.929776 nan nan nan
4.90123 0.384671 0.917755 nan nan nan
4.89411 0.412403 0.904827 nan nan nan
4.8871 0.439728 0.891007 nan nan nan
4.88019 0.466618 0.876307 nan nan nan
4.87341 0.493049 0.860742 nan nan nan
4.86675 0.518993 0.844328 nan nan nan
4.86022 0.544424 0.827081 nan nan nan
4.85382 0.569319 0.809017 nan nan nan
4.84758 0.593651 0.790155 nan nan nan
4.84148 0.617398 0.770513 nan nan nan
4.83554 0.640536 0.750111 nan nan nan
4.82976 0.663041 0.728969 nan nan nan
4.82415 0.684892 0.707107 nan nan nan
4.81871 0.706067 0.684547 nan nan nan
4.81345 0.726545 0.661312 nan nan nan
4.80838 0.746306 0.637424 nan nan nan
4.8035 0.765331 0.612907 nan nan nan
4.79881 0.7836 0.587785 nan nan nan
4.79431 0.801096 0.562083 nan nan nan
4.79002 0.817802 0.535827 nan nan nan
4.78594 0.8337 0.509041 nan nan nan
4.78207 0.848776 0.481754 nan nan nan
4.77842 0.863014 0.45399 nan nan nan
4.77498 0.8764 0.425779 nan nan nan
4.77176 0.888922 0.397148 nan nan nan
4.76877 0.900566 0.368125 nan nan nan
4.76601 0.911321 0.338738 nan nan nan
4.76348 0.921177 0.309017 nan nan nan
4.76118 0.930124 0.278991 nan nan nan
4.75912 0.938153 0.24869 nan nan nan
4.7573 0.945257 0.218143 nan nan nan
4.75572 0.951427 0.187381 nan nan nan
4.75437 0.956658 0.156434 nan nan nan
4.75327 0.960946 0.125333 nan nan nan
4.75241 0.964285 0.0941083 nan nan nan
4.7518 0.966672 0.0627905 nan nan nan
4.75143 0.968105 0.0314108 nan nan nan
4.75131 0.968583 -1.27104e-15 nan nan nan
4.75143 0.968105 -0.0314108 nan nan nan
4.7518 0.966672 -0.0627905 nan nan nan
4.75241 0.964285 -0.0941083 nan nan nan
4.75327 0.960946 -0.125333 nan nan nan
4.75437 0.956658 -0.156434 nan nan nan
4.75572 0.951427 -0.187381 nan nan nan
4.7573 0.945257 -0.218143 nan nan nan
